ISSN-year_tag,count_Dimensions,fixed_from,database_Dimensions,database_OpenAlex,count_OpenAlex,year,Dim/OpenAlex
0975-9476_2019,55,,Dimensions,OpenAlex,54,2019,1.0185185185185186
0975-9476_2020,73,,Dimensions,OpenAlex,90,2020,0.8111111111111111
0975-9476_2021,134,,Dimensions,OpenAlex,123,2021,1.089430894308943
0975-9476_2022,109,,Dimensions,OpenAlex,160,2022,0.68125
0975-9476_2023,97,,Dimensions,OpenAlex,129,2023,0.751937984496124
1026-9185_2019,22,,Dimensions,OpenAlex,24,2019,0.9166666666666666
1026-9185_2020,54,,Dimensions,OpenAlex,55,2020,0.9818181818181818
1026-9185_2021,75,,Dimensions,OpenAlex,77,2021,0.974025974025974
1026-9185_2022,92,,Dimensions,OpenAlex,94,2022,0.9787234042553191
1026-9185_2023,122,,Dimensions,OpenAlex,124,2023,0.9838709677419355
1029-242X_2019,313,,Dimensions,OpenAlex,319,2019,0.9811912225705329
1029-242X_2020,252,,Dimensions,OpenAlex,257,2020,0.980544747081712
1029-242X_2021,190,,Dimensions,OpenAlex,199,2021,0.9547738693467337
1029-242X_2022,165,,Dimensions,OpenAlex,166,2022,0.9939759036144579
1029-242X_2023,160,,Dimensions,OpenAlex,162,2023,0.9876543209876543
1098-2825_2019,313,,Dimensions,OpenAlex,321,2019,0.9750778816199377
1098-2825_2020,486,,Dimensions,OpenAlex,508,2020,0.9566929133858267
1098-2825_2021,494,,Dimensions,OpenAlex,505,2021,0.9782178217821782
1098-2825_2022,605,,Dimensions,OpenAlex,607,2022,0.9967051070840197
1098-2825_2023,124,,Dimensions,OpenAlex,126,2023,0.9841269841269841
1099-4300_2019,1247,,Dimensions,OpenAlex,1255,2019,0.9936254980079682
1099-4300_2020,1403,,Dimensions,OpenAlex,1417,2020,0.9901199717713479
1099-4300_2021,1686,,Dimensions,OpenAlex,1708,2021,0.9871194379391101
1099-4300_2022,1829,,Dimensions,OpenAlex,1831,2022,0.9989077007099946
1099-4300_2023,1598,,Dimensions,OpenAlex,1603,2023,0.9968808484092326
1129-2377_2019,109,,Dimensions,OpenAlex,112,2019,0.9732142857142857
1129-2377_2020,130,,Dimensions,OpenAlex,132,2020,0.9848484848484849
1129-2377_2021,143,,Dimensions,OpenAlex,154,2021,0.9285714285714286
1129-2377_2022,151,,Dimensions,OpenAlex,153,2022,0.9869281045751634
1129-2377_2023,159,,Dimensions,OpenAlex,159,2023,1.0
1179-6901_2019,32,,Dimensions,OpenAlex,32,2019,1.0
1179-6901_2020,41,,Dimensions,OpenAlex,42,2020,0.9761904761904762
1179-6901_2021,37,,Dimensions,OpenAlex,39,2021,0.9487179487179487
1179-6901_2022,32,,Dimensions,OpenAlex,33,2022,0.9696969696969697
1179-6901_2023,37,,Dimensions,OpenAlex,38,2023,0.9736842105263158
1201-9712_2019,397,,Dimensions,OpenAlex,733,2019,0.5416098226466576
1201-9712_2020,911,,Dimensions,OpenAlex,2058,2020,0.4426627793974733
1201-9712_2021,822,,Dimensions,OpenAlex,1009,2021,0.8146679881070367
1201-9712_2022,588,,Dimensions,OpenAlex,957,2022,0.6144200626959248
1201-9712_2023,320,,Dimensions,OpenAlex,790,2023,0.4050632911392405
1297-9686_2019,74,,Dimensions,OpenAlex,74,2019,1.0
1297-9686_2020,68,,Dimensions,OpenAlex,68,2020,1.0
1297-9686_2021,92,,Dimensions,OpenAlex,95,2021,0.968421052631579
1297-9686_2022,80,,Dimensions,OpenAlex,80,2022,1.0
1297-9686_2023,92,,Dimensions,OpenAlex,92,2023,1.0
1297-9716_2019,108,,Dimensions,OpenAlex,110,2019,0.9818181818181818
1297-9716_2020,136,,Dimensions,OpenAlex,137,2020,0.9927007299270073
1297-9716_2021,145,,Dimensions,OpenAlex,147,2021,0.9863945578231292
1297-9716_2022,112,,Dimensions,OpenAlex,112,2022,1.0
1297-9716_2023,124,,Dimensions,OpenAlex,124,2023,1.0
1347-8613_2019,125,,Dimensions,OpenAlex,132,2019,0.946969696969697
1347-8613_2020,112,,Dimensions,OpenAlex,102,2020,1.0980392156862746
1347-8613_2021,119,,Dimensions,OpenAlex,117,2021,1.017094017094017
1347-8613_2022,92,,Dimensions,OpenAlex,108,2022,0.8518518518518519
1347-8613_2023,75,,Dimensions,OpenAlex,79,2023,0.9493670886075949
1349-4147_2019,60,,Dimensions,OpenAlex,60,2019,1.0
1349-4147_2020,96,,Dimensions,OpenAlex,97,2020,0.9896907216494846
1349-4147_2021,75,,Dimensions,OpenAlex,89,2021,0.8426966292134831
1349-4147_2022,76,,Dimensions,OpenAlex,77,2022,0.987012987012987
1349-4147_2023,63,,Dimensions,OpenAlex,63,2023,1.0
1349-7006_2019,334,,Dimensions,OpenAlex,349,2019,0.9570200573065902
1349-7006_2020,443,,Dimensions,OpenAlex,461,2020,0.9609544468546638
1349-7006_2021,425,,Dimensions,OpenAlex,457,2021,0.9299781181619255
1349-7006_2022,406,,Dimensions,OpenAlex,421,2022,0.9643705463182898
1349-7006_2023,316,,Dimensions,OpenAlex,331,2023,0.9546827794561934
1364-3703_2019,117,,Dimensions,OpenAlex,116,2019,1.0086206896551724
1364-3703_2020,116,,Dimensions,OpenAlex,116,2020,1.0
1364-3703_2021,139,,Dimensions,OpenAlex,140,2021,0.9928571428571429
1364-3703_2022,104,,Dimensions,OpenAlex,105,2022,0.9904761904761905
1364-3703_2023,110,,Dimensions,OpenAlex,110,2023,1.0
1364-8535_2019,255,,Dimensions,OpenAlex,272,2019,0.9375
1364-8535_2020,297,,Dimensions,OpenAlex,442,2020,0.6719457013574661
1364-8535_2021,281,,Dimensions,OpenAlex,371,2021,0.7574123989218329
1364-8535_2022,314,,Dimensions,OpenAlex,319,2022,0.9843260188087775
1364-8535_2023,339,,Dimensions,OpenAlex,345,2023,0.9826086956521739
1365-2184_2019,155,,Dimensions,OpenAlex,159,2019,0.9748427672955975
1365-2184_2020,189,,Dimensions,OpenAlex,211,2020,0.8957345971563981
1365-2184_2021,165,,Dimensions,OpenAlex,177,2021,0.9322033898305084
1365-2184_2022,180,,Dimensions,OpenAlex,186,2022,0.967741935483871
1365-2184_2023,165,,Dimensions,OpenAlex,177,2023,0.9322033898305084
1369-7625_2019,136,,Dimensions,OpenAlex,138,2019,0.9855072463768116
1369-7625_2020,145,,Dimensions,OpenAlex,151,2020,0.9602649006622517
1369-7625_2021,221,,Dimensions,OpenAlex,224,2021,0.9866071428571429
1369-7625_2022,251,,Dimensions,OpenAlex,254,2022,0.9881889763779528
1369-7625_2023,251,,Dimensions,OpenAlex,252,2023,0.996031746031746
1388-2481_2019,224,,Dimensions,OpenAlex,230,2019,0.9739130434782609
1388-2481_2020,178,,Dimensions,OpenAlex,193,2020,0.9222797927461139
1388-2481_2021,203,,Dimensions,OpenAlex,204,2021,0.9950980392156863
1388-2481_2022,156,,Dimensions,OpenAlex,157,2022,0.9936305732484076
1388-2481_2023,140,,Dimensions,OpenAlex,141,2023,0.9929078014184397
1413-8670_2019,74,,Dimensions,OpenAlex,71,2019,1.0422535211267605
1413-8670_2020,75,,Dimensions,OpenAlex,88,2020,0.8522727272727273
1413-8670_2021,73,,Dimensions,OpenAlex,570,2021,0.1280701754385965
1413-8670_2022,57,,Dimensions,OpenAlex,928,2022,0.061422413793103446
1413-8670_2023,41,,Dimensions,OpenAlex,914,2023,0.044857768052516414
1420-3049_2019,4616,,Dimensions,OpenAlex,4625,2019,0.998054054054054
1420-3049_2020,5981,,Dimensions,OpenAlex,6015,2020,0.9943474646716542
1420-3049_2021,7716,,Dimensions,OpenAlex,7755,2021,0.9949709864603482
1420-3049_2022,9062,,Dimensions,OpenAlex,9068,2022,0.9993383325981473
1420-3049_2023,7965,,Dimensions,OpenAlex,7967,2023,0.9997489644784737
1422-0067_2019,6444,,Dimensions,OpenAlex,6457,2019,0.9979866811212638
1422-0067_2020,9709,,Dimensions,OpenAlex,9755,2020,0.995284469502819
1422-0067_2021,13609,,Dimensions,OpenAlex,13674,2021,0.9952464531227146
1422-0067_2022,16134,,Dimensions,OpenAlex,16142,2022,0.9995043984636353
1422-0067_2023,16914,,Dimensions,OpenAlex,16929,2023,0.9991139464823675
1422-8599_2019,59,,Dimensions,OpenAlex,61,2019,0.9672131147540983
1422-8599_2020,72,,Dimensions,OpenAlex,73,2020,0.9863013698630136
1422-8599_2021,134,,Dimensions,OpenAlex,135,2021,0.9925925925925926
1422-8599_2022,221,,Dimensions,OpenAlex,225,2022,0.9822222222222222
1422-8599_2023,214,,Dimensions,OpenAlex,218,2023,0.981651376146789
1424-2818_2019,258,,Dimensions,OpenAlex,263,2019,0.9809885931558935
1424-2818_2020,454,,Dimensions,OpenAlex,491,2020,0.924643584521385
1424-2818_2021,693,,Dimensions,OpenAlex,701,2021,0.9885877318116976
1424-2818_2022,1151,,Dimensions,OpenAlex,1163,2022,0.9896818572656921
1424-2818_2023,1190,,Dimensions,OpenAlex,1206,2023,0.9867330016583747
1424-8220_2019,5655,,Dimensions,OpenAlex,5656,2019,0.9998231966053748
1424-8220_2020,6981,,Dimensions,OpenAlex,6895,2020,1.0124728063814359
1424-8220_2021,8501,,Dimensions,OpenAlex,8571,2021,0.9918329249795823
1424-8220_2022,10082,,Dimensions,OpenAlex,10085,2022,0.9997025285076847
1424-8220_2023,9628,,Dimensions,OpenAlex,9631,2023,0.9996885058664728
1424-8247_2019,178,,Dimensions,OpenAlex,183,2019,0.9726775956284153
1424-8247_2020,505,,Dimensions,OpenAlex,509,2020,0.9921414538310412
1424-8247_2021,1352,,Dimensions,OpenAlex,1360,2021,0.9941176470588236
1424-8247_2022,1592,,Dimensions,OpenAlex,1594,2022,0.998745294855709
1424-8247_2023,1695,,Dimensions,OpenAlex,1699,2023,0.9976456739258387
1447-0578_2019,46,,Dimensions,OpenAlex,47,2019,0.9787234042553191
1447-0578_2020,47,,Dimensions,OpenAlex,48,2020,0.9791666666666666
1447-0578_2021,67,,Dimensions,OpenAlex,69,2021,0.9710144927536232
1447-0578_2022,54,,Dimensions,OpenAlex,54,2022,1.0
1447-0578_2023,62,,Dimensions,OpenAlex,62,2023,1.0
1465-542X_2019,149,,Dimensions,OpenAlex,150,2019,0.9933333333333333
1465-542X_2020,124,,Dimensions,OpenAlex,126,2020,0.9841269841269841
1465-542X_2021,108,,Dimensions,OpenAlex,116,2021,0.9310344827586207
1465-542X_2022,96,,Dimensions,OpenAlex,96,2022,1.0
1465-542X_2023,142,,Dimensions,OpenAlex,144,2023,0.9861111111111112
1465-993X_2019,274,,Dimensions,OpenAlex,276,2019,0.9927536231884058
1465-993X_2020,297,,Dimensions,OpenAlex,311,2020,0.954983922829582
1465-993X_2021,287,,Dimensions,OpenAlex,301,2021,0.9534883720930233
1465-993X_2022,350,,Dimensions,OpenAlex,351,2022,0.9971509971509972
1465-993X_2023,276,,Dimensions,OpenAlex,277,2023,0.9963898916967509
1467-4866_2019,4,,Dimensions,OpenAlex,4,2019,1.0
1467-4866_2020,6,,Dimensions,OpenAlex,7,2020,0.8571428571428571
1467-4866_2021,4,,Dimensions,OpenAlex,4,2021,1.0
1467-4866_2022,3,,Dimensions,OpenAlex,3,2022,1.0
1467-4866_2023,3,,Dimensions,OpenAlex,3,2023,1.0
1467-7652_2019,190,,Dimensions,OpenAlex,217,2019,0.8755760368663594
1467-7652_2020,139,,Dimensions,OpenAlex,194,2020,0.7164948453608248
1467-7652_2021,173,,Dimensions,OpenAlex,227,2021,0.762114537444934
1467-7652_2022,149,,Dimensions,OpenAlex,196,2022,0.7602040816326531
1467-7652_2023,220,,Dimensions,OpenAlex,280,2023,0.7857142857142857
1470-7330_2019,89,,Dimensions,OpenAlex,92,2019,0.967391304347826
1470-7330_2020,87,,Dimensions,OpenAlex,87,2020,1.0
1470-7330_2021,65,,Dimensions,OpenAlex,67,2021,0.9701492537313433
1470-7330_2022,76,,Dimensions,OpenAlex,77,2022,0.987012987012987
1470-7330_2023,122,,Dimensions,OpenAlex,123,2023,0.991869918699187
1471-2105_2019,739,,Dimensions,OpenAlex,744,2019,0.9932795698924731
1471-2105_2020,563,,Dimensions,OpenAlex,569,2020,0.9894551845342706
1471-2105_2021,603,,Dimensions,OpenAlex,612,2021,0.9852941176470589
1471-2105_2022,569,,Dimensions,OpenAlex,571,2022,0.9964973730297724
1471-2105_2023,491,,Dimensions,OpenAlex,491,2023,1.0
1471-2164_2019,1013,,Dimensions,OpenAlex,1014,2019,0.9990138067061144
1471-2164_2020,876,,Dimensions,OpenAlex,879,2020,0.9965870307167235
1471-2164_2021,891,,Dimensions,OpenAlex,914,2021,0.9748358862144421
1471-2164_2022,838,,Dimensions,OpenAlex,839,2022,0.99880810488677
1471-2164_2023,767,,Dimensions,OpenAlex,767,2023,1.0
1471-2172_2019,49,,Dimensions,OpenAlex,49,2019,1.0
1471-2172_2020,59,,Dimensions,OpenAlex,60,2020,0.9833333333333333
1471-2172_2021,80,,Dimensions,OpenAlex,82,2021,0.975609756097561
1471-2172_2022,61,,Dimensions,OpenAlex,61,2022,1.0
1471-2172_2023,53,,Dimensions,OpenAlex,53,2023,1.0
1471-2180_2019,305,,Dimensions,OpenAlex,304,2019,1.0032894736842106
1471-2180_2020,365,,Dimensions,OpenAlex,367,2020,0.9945504087193461
1471-2180_2021,343,,Dimensions,OpenAlex,351,2021,0.9772079772079773
1471-2180_2022,316,,Dimensions,OpenAlex,317,2022,0.9968454258675079
1471-2180_2023,396,,Dimensions,OpenAlex,396,2023,1.0
1471-2202_2019,64,,Dimensions,OpenAlex,67,2019,0.9552238805970149
1471-2202_2020,50,,Dimensions,OpenAlex,57,2020,0.8771929824561403
1471-2202_2021,73,,Dimensions,OpenAlex,76,2021,0.9605263157894737
1471-2202_2022,81,,Dimensions,OpenAlex,81,2022,1.0
1471-2202_2023,59,,Dimensions,OpenAlex,59,2023,1.0
1471-2229_2019,591,,Dimensions,OpenAlex,594,2019,0.9949494949494949
1471-2229_2020,559,,Dimensions,OpenAlex,561,2020,0.9964349376114082
1471-2229_2021,590,,Dimensions,OpenAlex,602,2021,0.9800664451827242
1471-2229_2022,609,,Dimensions,OpenAlex,609,2022,1.0
1471-2229_2023,648,,Dimensions,OpenAlex,648,2023,1.0
1471-2253_2019,240,,Dimensions,OpenAlex,240,2019,1.0
1471-2253_2020,291,,Dimensions,OpenAlex,297,2020,0.9797979797979798
1471-2253_2021,306,,Dimensions,OpenAlex,314,2021,0.9745222929936306
1471-2253_2022,400,,Dimensions,OpenAlex,401,2022,0.9975062344139651
1471-2253_2023,387,,Dimensions,OpenAlex,401,2023,0.9650872817955112
1471-2261_2019,312,,Dimensions,OpenAlex,315,2019,0.9904761904761905
1471-2261_2020,489,,Dimensions,OpenAlex,495,2020,0.9878787878787879
1471-2261_2021,613,,Dimensions,OpenAlex,626,2021,0.9792332268370607
1471-2261_2022,565,,Dimensions,OpenAlex,568,2022,0.9947183098591549
1471-2261_2023,597,,Dimensions,OpenAlex,603,2023,0.9900497512437811
1471-227X_2019,82,,Dimensions,OpenAlex,83,2019,0.9879518072289156
1471-227X_2020,90,,Dimensions,OpenAlex,91,2020,0.989010989010989
1471-227X_2021,157,,Dimensions,OpenAlex,161,2021,0.9751552795031055
1471-227X_2022,203,,Dimensions,OpenAlex,203,2022,1.0
1471-227X_2023,136,,Dimensions,OpenAlex,138,2023,0.9855072463768116
1471-2288_2019,236,,Dimensions,OpenAlex,242,2019,0.9752066115702479
1471-2288_2020,285,,Dimensions,OpenAlex,291,2020,0.979381443298969
1471-2288_2021,279,,Dimensions,OpenAlex,283,2021,0.9858657243816255
1471-2288_2022,331,,Dimensions,OpenAlex,332,2022,0.9969879518072289
1471-2288_2023,285,,Dimensions,OpenAlex,289,2023,0.986159169550173
1471-2296_2019,178,,Dimensions,OpenAlex,178,2019,1.0
1471-2296_2020,269,,Dimensions,OpenAlex,269,2020,1.0
1471-2296_2021,257,,Dimensions,OpenAlex,260,2021,0.9884615384615385
1471-230X_2019,230,,Dimensions,OpenAlex,231,2019,0.9956709956709957
1471-230X_2020,408,,Dimensions,OpenAlex,410,2020,0.9951219512195122
1471-230X_2021,482,,Dimensions,OpenAlex,488,2021,0.9877049180327869
1471-230X_2022,529,,Dimensions,OpenAlex,531,2022,0.9962335216572504
1471-230X_2023,438,,Dimensions,OpenAlex,440,2023,0.9954545454545455
1471-2318_2019,379,,Dimensions,OpenAlex,380,2019,0.9973684210526316
1471-2318_2020,534,,Dimensions,OpenAlex,538,2020,0.9925650557620818
1471-2318_2021,710,,Dimensions,OpenAlex,720,2021,0.9861111111111112
1471-2318_2022,973,,Dimensions,OpenAlex,978,2022,0.9948875255623721
1471-2318_2023,854,,Dimensions,OpenAlex,861,2023,0.991869918699187
1471-2334_2019,1069,,Dimensions,OpenAlex,1076,2019,0.9934944237918215
1471-2334_2020,927,,Dimensions,OpenAlex,941,2020,0.9851222104144527
1471-2334_2021,1243,,Dimensions,OpenAlex,1276,2021,0.9741379310344828
1471-2334_2022,945,,Dimensions,OpenAlex,949,2022,0.9957850368809273
1471-2334_2023,868,,Dimensions,OpenAlex,881,2023,0.985244040862656
1471-2342_2019,101,,Dimensions,OpenAlex,102,2019,0.9901960784313726
1471-2342_2020,124,,Dimensions,OpenAlex,124,2020,1.0
1471-2342_2021,192,,Dimensions,OpenAlex,195,2021,0.9846153846153847
1471-2342_2022,224,,Dimensions,OpenAlex,224,2022,1.0
1471-2342_2023,212,,Dimensions,OpenAlex,215,2023,0.986046511627907
1471-2369_2019,472,,Dimensions,OpenAlex,473,2019,0.9978858350951374
1471-2369_2020,518,,Dimensions,OpenAlex,519,2020,0.9980732177263969
1471-2369_2021,403,,Dimensions,OpenAlex,417,2021,0.9664268585131894
1471-2369_2022,408,,Dimensions,OpenAlex,410,2022,0.9951219512195122
1471-2369_2023,374,,Dimensions,OpenAlex,377,2023,0.9920424403183024
1471-2377_2019,339,,Dimensions,OpenAlex,345,2019,0.9826086956521739
1471-2377_2020,434,,Dimensions,OpenAlex,439,2020,0.9886104783599089
1471-2377_2021,485,,Dimensions,OpenAlex,492,2021,0.9857723577235772
1471-2377_2022,494,,Dimensions,OpenAlex,497,2022,0.993963782696177
1471-2377_2023,428,,Dimensions,OpenAlex,433,2023,0.9884526558891455
1471-2393_2019,534,,Dimensions,OpenAlex,537,2019,0.994413407821229
1471-2393_2020,757,,Dimensions,OpenAlex,762,2020,0.9934383202099738
1471-2393_2021,823,,Dimensions,OpenAlex,842,2021,0.9774346793349169
1471-2393_2022,962,,Dimensions,OpenAlex,968,2022,0.993801652892562
1471-2393_2023,847,,Dimensions,OpenAlex,851,2023,0.9952996474735605
1471-2407_2019,1232,,Dimensions,OpenAlex,1244,2019,0.9903536977491961
1471-2407_2020,1189,,Dimensions,OpenAlex,1197,2020,0.9933166248955723
1471-2407_2021,1319,,Dimensions,OpenAlex,1345,2021,0.9806691449814127
1471-2407_2022,1331,,Dimensions,OpenAlex,1343,2022,0.9910647803425168
1471-2407_2023,1221,,Dimensions,OpenAlex,1226,2023,0.9959216965742251
1471-2415_2019,265,,Dimensions,OpenAlex,268,2019,0.9888059701492538
1471-2415_2020,465,,Dimensions,OpenAlex,471,2020,0.9872611464968153
1471-2415_2021,451,,Dimensions,OpenAlex,457,2021,0.986870897155361
1471-2415_2022,505,,Dimensions,OpenAlex,507,2022,0.9960552268244576
1471-2415_2023,502,,Dimensions,OpenAlex,506,2023,0.9920948616600791
1471-2431_2019,505,,Dimensions,OpenAlex,509,2019,0.9921414538310412
1471-2431_2020,555,,Dimensions,OpenAlex,559,2020,0.9928443649373881
1471-2431_2021,579,,Dimensions,OpenAlex,585,2021,0.9897435897435898
1471-2431_2022,733,,Dimensions,OpenAlex,734,2022,0.9986376021798365
1471-2431_2023,632,,Dimensions,OpenAlex,638,2023,0.9905956112852664
1471-244X_2019,414,,Dimensions,OpenAlex,416,2019,0.9951923076923077
1471-244X_2020,562,,Dimensions,OpenAlex,574,2020,0.9790940766550522
1471-244X_2021,611,,Dimensions,OpenAlex,633,2021,0.9652448657187994
1471-244X_2022,803,,Dimensions,OpenAlex,809,2022,0.992583436341162
1471-244X_2023,928,,Dimensions,OpenAlex,935,2023,0.9925133689839573
1471-2458_2019,1776,,Dimensions,OpenAlex,1750,2019,1.014857142857143
1471-2458_2020,1913,,Dimensions,OpenAlex,1894,2020,1.0100316789862724
1471-2458_2021,2282,,Dimensions,OpenAlex,2325,2021,0.981505376344086
1471-2458_2022,2386,,Dimensions,OpenAlex,2396,2022,0.9958263772954925
1471-2458_2023,2494,,Dimensions,OpenAlex,2506,2023,0.9952114924181963
1471-2466_2019,258,,Dimensions,OpenAlex,263,2019,0.9809885931558935
1471-2466_2020,311,,Dimensions,OpenAlex,315,2020,0.9873015873015873
1471-2466_2021,410,,Dimensions,OpenAlex,420,2021,0.9761904761904762
1471-2466_2022,473,,Dimensions,OpenAlex,477,2022,0.9916142557651991
1471-2466_2023,495,,Dimensions,OpenAlex,502,2023,0.9860557768924303
1471-2474_2019,628,,Dimensions,OpenAlex,635,2019,0.988976377952756
1471-2474_2020,827,,Dimensions,OpenAlex,834,2020,0.9916067146282974
1471-2474_2021,1036,,Dimensions,OpenAlex,1052,2021,0.9847908745247148
1471-2474_2022,1124,,Dimensions,OpenAlex,1131,2022,0.9938107869142352
1471-2474_2023,957,,Dimensions,OpenAlex,963,2023,0.9937694704049844
1471-2482_2019,209,,Dimensions,OpenAlex,212,2019,0.9858490566037735
1471-2482_2020,324,,Dimensions,OpenAlex,326,2020,0.9938650306748467
1471-2482_2021,441,,Dimensions,OpenAlex,448,2021,0.984375
1471-2482_2022,442,,Dimensions,OpenAlex,445,2022,0.9932584269662922
1471-2482_2023,369,,Dimensions,OpenAlex,371,2023,0.9946091644204852
1471-2490_2019,137,,Dimensions,OpenAlex,139,2019,0.9856115107913669
1471-2490_2020,192,,Dimensions,OpenAlex,194,2020,0.9896907216494846
1471-2490_2021,183,,Dimensions,OpenAlex,184,2021,0.9945652173913043
1471-2490_2022,207,,Dimensions,OpenAlex,207,2022,1.0
1471-2490_2023,204,,Dimensions,OpenAlex,208,2023,0.9807692307692307
1472-4642_2019,121,,Dimensions,OpenAlex,127,2019,0.952755905511811
1472-4642_2020,147,,Dimensions,OpenAlex,150,2020,0.98
1472-4642_2021,191,,Dimensions,OpenAlex,197,2021,0.9695431472081218
1472-4642_2022,175,,Dimensions,OpenAlex,183,2022,0.9562841530054644
1472-4642_2023,108,,Dimensions,OpenAlex,122,2023,0.8852459016393442
1472-6750_2019,99,,Dimensions,OpenAlex,100,2019,0.99
1472-6750_2020,62,,Dimensions,OpenAlex,62,2020,1.0
1472-6750_2021,70,,Dimensions,OpenAlex,71,2021,0.9859154929577465
1472-6750_2022,38,,Dimensions,OpenAlex,38,2022,1.0
1472-6750_2023,55,,Dimensions,OpenAlex,55,2023,1.0
1472-6823_2019,145,,Dimensions,OpenAlex,145,2019,1.0
1472-6823_2020,183,,Dimensions,OpenAlex,184,2020,0.9945652173913043
1472-6823_2021,245,,Dimensions,OpenAlex,247,2021,0.9919028340080972
1472-6823_2022,331,,Dimensions,OpenAlex,333,2022,0.993993993993994
1472-6823_2023,269,,Dimensions,OpenAlex,272,2023,0.9889705882352942
1472-6831_2019,288,,Dimensions,OpenAlex,294,2019,0.9795918367346939
1472-6831_2020,358,,Dimensions,OpenAlex,362,2020,0.988950276243094
1472-6831_2021,654,,Dimensions,OpenAlex,673,2021,0.9717682020802377
1472-6831_2022,647,,Dimensions,OpenAlex,652,2022,0.9923312883435583
1472-6831_2023,1008,,Dimensions,OpenAlex,1020,2023,0.9882352941176471
1472-684X_2019,120,,Dimensions,OpenAlex,120,2019,1.0
1472-684X_2020,185,,Dimensions,OpenAlex,185,2020,1.0
1472-684X_2021,189,,Dimensions,OpenAlex,191,2021,0.9895287958115183
1472-684X_2022,218,,Dimensions,OpenAlex,218,2022,1.0
1472-684X_2023,189,,Dimensions,OpenAlex,191,2023,0.9895287958115183
1472-6874_2019,169,,Dimensions,OpenAlex,170,2019,0.9941176470588236
1472-6874_2020,263,,Dimensions,OpenAlex,267,2020,0.9850187265917603
1472-6874_2021,427,,Dimensions,OpenAlex,437,2021,0.977116704805492
1472-6874_2022,550,,Dimensions,OpenAlex,551,2022,0.9981851179673321
1472-6874_2023,662,,Dimensions,OpenAlex,667,2023,0.992503748125937
1472-6920_2019,465,,Dimensions,OpenAlex,466,2019,0.9978540772532188
